t_ms,roll,pitch,altitude,vz,m1,m2,m3,m4,throttle,p_roll,i_roll,d_roll,p_pitch,i_pitch,d_pitch,corr_roll,corr_pitch,scenario
40996.6,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41012.6,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41028.6,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41043.8,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41061.2,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41077.5,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41093.8,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41110.8,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41128.2,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41145.2,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41162.3,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41179.2,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41196.3,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41212.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41229.1,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41245.6,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41261.5,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41278.5,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41294.6,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41310.6,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41326.1,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41342.3,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41359.2,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41376.2,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41393.3,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41410.6,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41426.6,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41442.6,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41458.3,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41474.6,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41490.6,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41505.9,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41523.1,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41540.5,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41556.7,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41572.2,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41589.3,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41606.5,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41622.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41639.1,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41655.8,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41672.9,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41689.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41706.1,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41722.7,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41738.7,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41754.9,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41771.1,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41788.2,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41805.2,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41821.7,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41837.8,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41854.8,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41872.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41888.2,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41905.5,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41921.7,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41937.6,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41953.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41970.3,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
41986.5,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42002.3,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42019.5,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42035.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42052.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42068.3,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42084.6,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42100.7,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42116.5,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42131.7,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42148.1,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42165.4,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42181.7,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42197.1,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42214.4,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42229.9,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42246.3,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42263.5,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42278.8,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42296.2,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42313.3,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42329.5,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42345.5,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42361.2,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42377.8,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42394.3,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42411.8,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42427.8,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42444.8,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42461.9,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42478.3,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42495.4,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42511.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42527.3,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42543.8,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42560.8,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42577.9,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42594.4,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42610.8,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42628.1,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42645.3,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42662.8,0.3333,0.0,0.0,0.0,22.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
42678.8,0.4062,0.0,0.0,0.0,27.47,16.53,16.53,27.47,22.0,-0.2667,-0.0,-5.2022,0.0,0.0,0.0,-5.4689,0.0,manuel
42695.2,0.413,-0.0,0.0,0.0,23.44,20.56,20.56,23.44,22.0,-0.3249,-0.0,-1.1133,0.0,0.0,0.0,-1.4382,0.0,manuel
42711.6,0.4024,-0.0,0.0,0.0,22.43,21.57,21.57,22.43,22.0,-0.3304,-0.0,-0.1036,0.0,0.0,0.0,-0.434,0.0,manuel
42727.2,0.3879,-0.0,0.0,0.0,22.15,21.85,21.85,22.15,22.0,-0.3219,-0.0,0.1698,0.0,0.0,0.0,-0.1521,0.0,manuel
42744.3,0.3721,-0.0,0.0,0.0,22.1,21.9,21.9,22.1,22.0,-0.3103,-0.0,0.2119,0.0,0.0,0.0,-0.0984,0.0,manuel
42760.5,0.3569,-0.0,0.0,0.0,22.05,21.95,21.95,22.05,22.0,-0.2977,-0.0,0.2438,0.0,0.0,0.0,-0.0538,0.0,manuel
42776.5,0.3425,-0.0,0.0,0.0,22.05,21.95,21.95,22.05,22.0,-0.2856,-0.0,0.2371,0.0,0.0,0.0,-0.0484,0.0,manuel
42792.9,0.3284,-0.0,0.0,0.0,22.05,21.95,21.95,22.05,22.0,-0.274,-0.0,0.221,0.0,0.0,0.0,-0.053,0.0,manuel
42808.8,0.3152,-0.0,0.0,0.0,22.04,21.96,21.96,22.04,22.0,-0.2628,-0.0,0.2202,0.0,0.0,0.0,-0.0426,0.0,manuel
42825.9,0.3019,-0.0,0.0,0.0,22.06,21.94,21.94,22.06,22.0,-0.2521,-0.0,0.1948,0.0,0.0,0.0,-0.0573,0.0,manuel
42843.5,0.2889,-0.0,0.0,0.0,22.05,21.95,21.95,22.05,22.0,-0.2415,-0.0,0.1874,0.0,0.0,0.0,-0.0542,0.0,manuel
42859.5,0.277,-0.0,0.0,0.0,22.03,21.97,21.97,22.03,22.0,-0.2311,-0.0,0.2044,0.0,0.0,0.0,-0.0267,0.0,manuel
42875.8,0.2656,-0.0,0.0,0.0,22.04,21.96,21.96,22.04,22.0,-0.2216,-0.0,0.1819,0.0,0.0,0.0,-0.0397,0.0,manuel
42892.2,0.2547,-0.0,0.0,0.0,22.04,21.96,21.96,22.04,22.0,-0.2125,-0.0,0.1734,0.0,0.0,0.0,-0.0391,0.0,manuel
42908.6,0.2442,-0.0,0.0,0.0,22.04,21.96,21.96,22.04,22.0,-0.2037,-0.0,0.1674,0.0,0.0,0.0,-0.0363,0.0,manuel
42924.5,0.2343,-0.0,0.0,0.0,22.03,21.97,21.97,22.03,22.0,-0.1953,-0.0,0.1641,0.0,0.0,0.0,-0.0313,0.0,manuel
42940.6,0.2248,-0.0,0.0,0.0,22.03,21.97,21.97,22.03,22.0,-0.1874,-0.0,0.1539,0.0,0.0,0.0,-0.0335,0.0,manuel
42956.9,0.2156,-0.0,0.0,0.0,22.03,21.97,21.97,22.03,22.0,-0.1798,-0.0,0.1466,0.0,0.0,0.0,-0.0332,0.0,manuel
42973.9,0.2065,-0.0,0.0,0.0,22.04,21.96,21.96,22.04,22.0,-0.1725,-0.0,0.1342,0.0,0.0,0.0,-0.0382,0.0,manuel
42991.0,0.1977,-0.0,0.0,0.0,22.03,21.97,21.97,22.03,22.0,-0.1652,-0.0,0.1329,0.0,0.0,0.0,-0.0323,0.0,manuel
43008.0,0.1893,-0.0,0.0,0.0,22.03,21.97,21.97,22.03,22.0,-0.1582,-0.0,0.1291,0.0,0.0,0.0,-0.0291,0.0,manuel
43025.0,0.1813,-0.0,0.0,0.0,22.03,21.97,21.97,22.03,22.0,-0.1515,-0.0,0.1233,0.0,0.0,0.0,-0.0281,0.0,manuel
43042.4,0.1735,-0.0,0.0,0.0,22.03,21.97,21.97,22.03,22.0,-0.145,-0.0,0.1159,0.0,0.0,0.0,-0.0291,0.0,manuel
43058.5,0.1663,-0.0,0.0,0.0,22.02,21.98,21.98,22.02,22.0,-0.1388,-0.0,0.1212,0.0,0.0,0.0,-0.0176,0.0,manuel
43074.5,0.1596,-0.0,0.0,0.0,22.02,21.98,21.98,22.02,22.0,-0.1331,-0.0,0.1119,0.0,0.0,0.0,-0.0212,0.0,manuel
43090.6,0.1531,-0.0,0.0,0.0,22.02,21.98,21.98,22.02,22.0,-0.1276,-0.0,0.1054,0.0,0.0,0.0,-0.0223,0.0,manuel
43106.6,0.1469,-0.0,0.0,0.0,22.02,21.98,21.98,22.02,22.0,-0.1225,-0.0,0.1011,0.0,0.0,0.0,-0.0213,0.0,manuel
43121.9,0.1411,-0.0,0.0,0.0,22.02,21.98,21.98,22.02,22.0,-0.1175,-0.0,0.1008,0.0,0.0,0.0,-0.0167,0.0,manuel
43139.2,0.1352,-0.0,0.0,0.0,22.03,21.97,21.97,22.03,22.0,-0.1129,-0.0,0.0834,0.0,0.0,0.0,-0.0295,0.0,manuel
43156.3,0.1294,-0.0,0.0,0.0,22.02,21.98,21.98,22.02,22.0,-0.1081,-0.0,0.0869,0.0,0.0,0.0,-0.0212,0.0,manuel
43173.2,0.124,-0.0,0.0,0.0,22.02,21.98,21.98,22.02,22.0,-0.1036,-0.0,0.0845,0.0,0.0,0.0,-0.019,0.0,manuel
43190.2,0.1187,-0.0,0.0,0.0,22.02,21.98,21.98,22.02,22.0,-0.0992,-0.0,0.0809,0.0,0.0,0.0,-0.0183,0.0,manuel
43207.3,0.1136,-0.0,0.0,0.0,22.02,21.98,21.98,22.02,22.0,-0.095,-0.0,0.0773,0.0,0.0,0.0,-0.0177,0.0,manuel
43223.0,0.109,-0.0,0.0,0.0,22.01,21.99,21.99,22.01,22.0,-0.0909,-0.0,0.0804,0.0,0.0,0.0,-0.0105,0.0,manuel
43240.0,0.1045,-0.0,0.0,0.0,22.02,21.98,21.98,22.02,22.0,-0.0872,-0.0,0.0676,0.0,0.0,0.0,-0.0197,0.0,manuel
43256.5,0.1001,-0.0,0.0,0.0,22.01,21.99,21.99,22.01,22.0,-0.0836,-0.0,0.069,0.0,0.0,0.0,-0.0145,0.0,manuel
43272.6,0.096,-0.0,0.0,0.0,22.01,21.99,21.99,22.01,22.0,-0.0801,-0.0,0.0678,0.0,0.0,0.0,-0.0123,0.0,manuel
43288.5,0.0922,-0.0,0.0,0.0,22.01,21.99,21.99,22.01,22.0,-0.0768,-0.0,0.0645,0.0,0.0,0.0,-0.0124,0.0,manuel
43305.6,0.0883,-0.0,0.0,0.0,22.02,21.98,21.98,22.02,22.0,-0.0737,-0.0,0.0566,0.0,0.0,0.0,-0.0171,0.0,manuel
43321.8,0.0847,-0.0,0.0,0.0,22.01,21.99,21.99,22.01,22.0,-0.0706,-0.0,0.0597,0.0,0.0,0.0,-0.011,0.0,manuel
43338.9,0.0811,-0.0,0.0,0.0,22.01,21.99,21.99,22.01,22.0,-0.0677,-0.0,0.053,0.0,0.0,0.0,-0.0147,0.0,manuel
43355.4,0.0777,-0.0,0.0,0.0,22.01,21.99,21.99,22.01,22.0,-0.0649,-0.0,0.0543,0.0,0.0,0.0,-0.0105,0.0,manuel
43372.6,0.0744,-0.0,0.0,0.0,22.01,21.99,21.99,22.01,22.0,-0.0622,-0.0,0.0492,0.0,0.0,0.0,-0.0129,0.0,manuel
43389.6,0.0712,-0.0,0.0,0.0,22.01,21.99,21.99,22.01,22.0,-0.0595,-0.0,0.0485,0.0,0.0,0.0,-0.0111,0.0,manuel
43405.0,0.0684,-0.0,0.0,0.0,22.01,21.99,21.99,22.01,22.0,-0.057,-0.0,0.0514,0.0,0.0,0.0,-0.0056,0.0,manuel
43422.1,0.0655,-0.0,0.0,0.0,22.01,21.99,21.99,22.01,22.0,-0.0547,-0.0,0.0415,0.0,0.0,0.0,-0.0132,0.0,manuel
43438.5,0.0628,-0.0,0.0,0.0,22.01,21.99,21.99,22.01,22.0,-0.0524,-0.0,0.0437,0.0,0.0,0.0,-0.0087,0.0,manuel
43454.5,0.0602,-0.0,0.0,0.0,22.01,21.99,21.99,22.01,22.0,-0.0502,-0.0,0.0423,0.0,0.0,0.0,-0.0079,0.0,manuel
43470.6,0.0578,-0.0,0.0,0.0,22.01,21.99,21.99,22.01,22.0,-0.0482,-0.0,0.0398,0.0,0.0,0.0,-0.0084,0.0,manuel
43486.5,0.0555,-0.0,0.0,0.0,22.01,21.99,21.99,22.01,22.0,-0.0462,-0.0,0.0386,0.0,0.0,0.0,-0.0077,0.0,manuel
43501.9,0.0533,-0.0,0.0,0.0,22.01,21.99,21.99,22.01,22.0,-0.0444,-0.0,0.0379,0.0,0.0,0.0,-0.0065,0.0,manuel
43518.9,0.0511,-0.0,0.0,0.0,22.01,21.99,21.99,22.01,22.0,-0.0426,-0.0,0.0321,0.0,0.0,0.0,-0.0105,0.0,manuel
43536.0,0.0489,-0.0,0.0,0.0,22.01,21.99,21.99,22.01,22.0,-0.0409,-0.0,0.0323,0.0,0.0,0.0,-0.0086,0.0,manuel
43553.2,0.0468,-0.0,0.0,0.0,22.01,21.99,21.99,22.01,22.0,-0.0391,-0.0,0.0315,0.0,0.0,0.0,-0.0077,0.0,manuel
43570.4,0.0448,-0.0,0.0,0.0,22.01,21.99,21.99,22.01,22.0,-0.0375,-0.0,0.0304,0.0,0.0,0.0,-0.007,0.0,manuel
43587.6,0.0429,-0.0,0.0,0.0,22.01,21.99,21.99,22.01,22.0,-0.0358,-0.0,0.0292,0.0,0.0,0.0,-0.0066,0.0,manuel
43603.4,0.0411,-0.0,0.0,0.0,22.0,22.0,22.0,22.0,22.0,-0.0343,-0.0,0.0302,0.0,0.0,0.0,-0.0041,0.0,manuel
43619.5,0.0395,-0.0,0.0,0.0,22.01,21.99,21.99,22.01,22.0,-0.0329,-0.0,0.0273,0.0,0.0,0.0,-0.0056,0.0,manuel
43636.5,0.0378,-0.0,0.0,0.0,22.01,21.99,21.99,22.01,22.0,-0.0316,-0.0,0.0246,0.0,0.0,0.0,-0.007,0.0,manuel
43653.6,0.0362,-0.0,0.0,0.0,22.01,21.99,21.99,22.01,22.0,-0.0302,-0.0,0.0242,0.0,0.0,0.0,-0.0061,0.0,manuel
43669.6,0.0347,-0.0,0.0,0.0,22.0,22.0,22.0,22.0,22.0,-0.029,-0.0,0.0251,0.0,0.0,0.0,-0.0039,0.0,manuel
43686.6,0.0333,-0.0,0.0,0.0,22.01,21.99,21.99,22.01,22.0,-0.0278,-0.0,0.0219,0.0,0.0,0.0,-0.0059,0.0,manuel
43702.7,0.0319,-0.0,0.0,0.0,22.0,22.0,22.0,22.0,22.0,-0.0266,-0.0,0.0227,0.0,0.0,0.0,-0.0039,0.0,manuel
43718.9,0.0306,-0.0,0.0,0.0,22.0,22.0,22.0,22.0,22.0,-0.0255,-0.0,0.021,0.0,0.0,0.0,-0.0045,0.0,manuel
43735.1,0.0293,-0.0,0.0,0.0,22.0,22.0,22.0,22.0,22.0,-0.0245,-0.0,0.0201,0.0,0.0,0.0,-0.0044,0.0,manuel
43752.2,0.0281,-0.0,0.0,0.0,22.01,21.99,21.99,22.01,22.0,-0.0235,-0.0,0.0183,0.0,0.0,0.0,-0.0051,0.0,manuel
43769.4,0.0269,-0.0,0.0,0.0,22.0,22.0,22.0,22.0,22.0,-0.0225,-0.0,0.018,0.0,0.0,0.0,-0.0045,0.0,manuel
43786.2,0.0258,-0.0,0.0,0.0,22.0,22.0,22.0,22.0,22.0,-0.0215,-0.0,0.0179,0.0,0.0,0.0,-0.0037,0.0,manuel
43803.5,0.0247,-0.0,0.0,0.0,22.0,22.0,22.0,22.0,22.0,-0.0206,-0.0,0.0164,0.0,0.0,0.0,-0.0042,0.0,manuel
43820.5,0.0236,-0.0,0.0,0.0,22.0,22.0,22.0,22.0,22.0,-0.0197,-0.0,0.0162,0.0,0.0,0.0,-0.0035,0.0,manuel
43837.5,0.0226,-0.0,0.0,0.0,22.0,22.0,22.0,22.0,22.0,-0.0189,-0.0,0.0155,0.0,0.0,0.0,-0.0034,0.0,manuel
